wavelength_um,R_plus,T_plus,A_plus,R_minus,T_minus,A_minus,emissivity_same_channel,eta,conservation_plus,conservation_minus
1.523000000000000043e+01,9.507218113244543245e-01,0.000000000000000000e+00,4.927818867554567550e-02,9.331302122948140765e-01,0.000000000000000000e+00,6.686978770518592352e-02,6.686978770518592352e-02,1.759159902964024802e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.523199999999999932e+01,9.504196741032598927e-01,0.000000000000000000e+00,4.958032589674010726e-02,9.323535996010857696e-01,0.000000000000000000e+00,6.764640039891423040e-02,6.764640039891423040e-02,1.806607450217412314e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.523399999999999999e+01,9.501095120702313102e-01,0.000000000000000000e+00,4.989048792976868985e-02,9.315485138809355137e-01,0.000000000000000000e+00,6.845148611906448632e-02,6.845148611906448632e-02,1.856099818929579648e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.523600000000000065e+01,9.497911555596163513e-01,0.000000000000000000e+00,5.020884444038364869e-02,9.307138833219541496e-01,0.000000000000000000e+00,6.928611667804585039e-02,6.928611667804585039e-02,1.907727223766220170e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.523799999999999955e+01,9.494644274982371179e-01,0.000000000000000000e+00,5.053557250176288207e-02,9.298485741429346474e-01,0.000000000000000000e+00,7.015142585706535261e-02,7.015142585706535261e-02,1.961585335530247054e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.524000000000000021e+01,9.491291431349001551e-01,0.000000000000000000e+00,5.087085686509984495e-02,9.289513869057175466e-01,0.000000000000000000e+00,7.104861309428245342e-02,7.104861309428245342e-02,2.017775622918260847e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.524200000000000088e+01,9.487851097918592602e-01,0.000000000000000000e+00,5.121489020814073978e-02,9.280210525832718327e-01,0.000000000000000000e+00,7.197894741672816732e-02,7.197894741672816732e-02,2.076405720858742754e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.524399999999999977e+01,9.484321265896403785e-01,0.000000000000000000e+00,5.156787341035962147e-02,9.270562283235324053e-01,0.000000000000000000e+00,7.294377167646759474e-02,7.294377167646759474e-02,2.137589826610797328e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.524600000000000044e+01,9.480699841369392145e-01,0.000000000000000000e+00,5.193001586306078554e-02,9.260554928811706166e-01,0.000000000000000000e+00,7.394450711882938343e-02,7.394450711882938343e-02,2.201449125576859789e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.524799999999999933e+01,9.476984642750587717e-01,0.000000000000000000e+00,5.230153572494122827e-02,9.250173417715988888e-01,0.000000000000000000e+00,7.498265822840111117e-02,7.498265822840111117e-02,2.268112250345988290e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.525000000000000000e+01,9.473173397318952471e-01,0.000000000000000000e+00,5.268266026810475289e-02,9.239401819839418994e-01,0.000000000000000000e+00,7.605981801605810055e-02,7.605981801605810055e-02,2.337715774795334767e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.525200000000000067e+01,9.469263738246356255e-01,0.000000000000000000e+00,5.307362617536437455e-02,9.228223263562798095e-01,0.000000000000000000e+00,7.717767364372019046e-02,7.717767364372019046e-02,2.410404746835581591e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.525399999999999956e+01,9.465253201023469121e-01,0.000000000000000000e+00,5.347467989765308793e-02,9.216619874645363142e-01,0.000000000000000000e+00,7.833801253546368581e-02,7.833801253546368581e-02,2.486333263781059788e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.525600000000000023e+01,9.461139219912525489e-01,0.000000000000000000e+00,5.388607800874745113e-02,9.204572710775740241e-01,0.000000000000000000e+00,7.954272892242597592e-02,7.954272892242597592e-02,2.565665091367852479e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.525799999999999912e+01,9.456919124172475932e-01,0.000000000000000000e+00,5.430808758275240677e-02,9.192061690799337992e-01,0.000000000000000000e+00,8.079383092006620082e-02,8.079383092006620082e-02,2.648574333731379404e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.525999999999999979e+01,9.452590134193746829e-01,0.000000000000000000e+00,5.474098658062531708e-02,9.179065518558953141e-01,0.000000000000000000e+00,8.209344814410468594e-02,8.209344814410468594e-02,2.735246156347936886e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.526200000000000045e+01,9.448149357114091762e-01,0.000000000000000000e+00,5.518506428859082380e-02,9.165561600522466046e-01,0.000000000000000000e+00,8.344383994775339541e-02,8.344383994775339541e-02,2.825877565916257161e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.526399999999999935e+01,9.443593782641047651e-01,0.000000000000000000e+00,5.564062173589523486e-02,9.151525957072667028e-01,0.000000000000000000e+00,8.484740429273329720e-02,8.484740429273329720e-02,2.920678255683806235e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.526600000000000001e+01,9.438920278223127402e-01,0.000000000000000000e+00,5.610797217768725975e-02,9.136933126519585224e-01,0.000000000000000000e+00,8.630668734804147757e-02,8.630668734804147757e-02,3.019871517035421782e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.526800000000000068e+01,9.434125584217591953e-01,0.000000000000000000e+00,5.658744157824080467e-02,9.121756061467802823e-01,0.000000000000000000e+00,8.782439385321971770e-02,8.782439385321971770e-02,3.123695227497891302e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.526999999999999957e+01,9.429206308777560164e-01,0.000000000000000000e+00,5.707936912224398363e-02,9.105966016893467518e-01,0.000000000000000000e+00,8.940339831065324816e-02,8.940339831065324816e-02,3.232402918840926453e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.527200000000000024e+01,9.424158922340256650e-01,0.000000000000000000e+00,5.758410776597433500e-02,9.089532428942904696e-01,0.000000000000000000e+00,9.104675710570953040e-02,9.104675710570953040e-02,3.346264933973519540e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.527400000000000091e+01,9.418979751757136087e-01,0.000000000000000000e+00,5.810202482428639126e-02,9.072422783802512880e-01,0.000000000000000000e+00,9.275772161974871199e-02,9.275772161974871199e-02,3.465569679546232074e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.527599999999999980e+01,9.413664974469606594e-01,0.000000000000000000e+00,5.863350255303934055e-02,9.054602476127876498e-01,0.000000000000000000e+00,9.453975238721235019e-02,9.453975238721235019e-02,3.590624983417300964e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.527800000000000047e+01,9.408210611907656951e-01,0.000000000000000000e+00,5.917893880923430494e-02,9.036034655316024233e-01,0.000000000000000000e+00,9.639653446839757667e-02,9.639653446839757667e-02,3.721759565916327173e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.527999999999999936e+01,9.402612522800262163e-01,0.000000000000000000e+00,5.973874771997378375e-02,9.016680059338908482e-01,0.000000000000000000e+00,9.833199406610915183e-02,9.833199406610915183e-02,3.859324634613536809e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.528200000000000003e+01,9.396866395940099981e-01,0.000000000000000000e+00,6.031336040599000192e-02,8.996496834580267610e-01,0.000000000000000000e+00,1.003503165419732390e-01,1.003503165419732390e-01,4.003695613598323710e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.528400000000000070e+01,9.390967742779283700e-01,0.000000000000000000e+00,6.090322572207162999e-02,8.975440340741012157e-01,0.000000000000000000e+00,1.024559659258987843e-01,1.024559659258987843e-01,4.155274020382715428e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.528599999999999959e+01,9.384911889260647566e-01,0.000000000000000000e+00,6.150881107393524339e-02,8.953462939176702884e-01,0.000000000000000000e+00,1.046537060823297116e-01,1.046537060823297116e-01,4.314489500839446823e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.528800000000000026e+01,9.378693967694620159e-01,0.000000000000000000e+00,6.213060323053798406e-02,8.930513763824899920e-01,0.000000000000000000e+00,1.069486236175100080e-01,1.069486236175100080e-01,4.481802038697202395e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.528999999999999915e+01,9.372308907580504389e-01,0.000000000000000000e+00,6.276910924194956110e-02,8.906538472339577961e-01,0.000000000000000000e+00,1.093461527660422039e-01,1.093461527660422039e-01,4.657704352409264281e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.529199999999999982e+01,9.365751426294049997e-01,0.000000000000000000e+00,6.342485737059500028e-02,8.881478976591620222e-01,0.000000000000000000e+00,1.118521023408379778e-01,1.118521023408379778e-01,4.842724497024297747e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.529400000000000048e+01,9.359016019197815561e-01,0.000000000000000000e+00,6.409839808021844387e-02,8.855273150421659745e-01,0.000000000000000000e+00,1.144726849578340255e-01,1.144726849578340255e-01,5.037428687761558166e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.529599999999999937e+01,9.352096949171736506e-01,0.000000000000000000e+00,6.479030508282634937e-02,8.827854512786121877e-01,0.000000000000000000e+00,1.172145487213878123e-01,1.172145487213878123e-01,5.242424363856146297e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.529800000000000004e+01,9.344988235377548191e-01,0.000000000000000000e+00,6.550117646224518086e-02,8.799151884147845548e-01,0.000000000000000000e+00,1.200848115852154452e-01,1.200848115852154452e-01,5.458363512297026432e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.530000000000000071e+01,9.337683641678155011e-01,0.000000000000000000e+00,6.623163583218449890e-02,8.769089014440460961e-01,0.000000000000000000e+00,1.230910985559539039e-01,1.230910985559539039e-01,5.685946272376940502e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.530199999999999960e+01,9.330176664085867433e-01,0.000000000000000000e+00,6.698233359141325671e-02,8.737584179836520581e-01,0.000000000000000000e+00,1.262415820163479419e-01,1.262415820163479419e-01,5.925924842493468514e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.530400000000000027e+01,9.322460517641334432e-01,0.000000000000000000e+00,6.775394823586655679e-02,8.704549746430256807e-01,0.000000000000000000e+00,1.295450253569743193e-01,1.295450253569743193e-01,6.179107712110776252e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.530599999999999916e+01,9.314528122503853425e-01,0.000000000000000000e+00,6.854718774961465755e-02,8.669891698372895750e-01,0.000000000000000000e+00,1.330108301627104250e-01,1.330108301627104250e-01,6.446364241309576748e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.530799999999999983e+01,9.306372089366513611e-01,0.000000000000000000e+00,6.936279106334863886e-02,8.633509128220863138e-01,0.000000000000000000e+00,1.366490871779136862e-01,1.366490871779136862e-01,6.728629611456504733e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.531000000000000050e+01,9.297984703570114640e-01,0.000000000000000000e+00,7.020152964298853604e-02,8.595293686625063989e-01,0.000000000000000000e+00,1.404706313374936011e-01,1.404706313374936011e-01,7.026910169450506505e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.531199999999999939e+01,9.289357908792936769e-01,0.000000000000000000e+00,7.106420912070632312e-02,8.555128990154015067e-01,0.000000000000000000e+00,1.444871009845984933e-01,1.444871009845984933e-01,7.342289186389217015e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.531400000000000006e+01,9.280483289483155707e-01,0.000000000000000000e+00,7.195167105168442934e-02,8.512889984425077161e-01,0.000000000000000000e+00,1.487110015574922839e-01,1.487110015574922839e-01,7.675933050580785455e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.531600000000000072e+01,9.271352052241228492e-01,0.000000000000000000e+00,7.286479477587715081e-02,8.468442261387421066e-01,0.000000000000000000e+00,1.531557738612578934e-01,1.531557738612578934e-01,8.029097908538074257e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.531799999999999962e+01,9.261955006118425260e-01,0.000000000000000000e+00,7.380449938815747402e-02,8.421641329673998921e-01,0.000000000000000000e+00,1.578358670326001079e-01,1.578358670326001079e-01,8.403136764444263385e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.532000000000000028e+01,9.252282541865439747e-01,0.000000000000000000e+00,7.477174581345602533e-02,8.372331837813152822e-01,0.000000000000000000e+00,1.627668162186847178e-01,1.627668162186847178e-01,8.799507040522869250e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.532199999999999918e+01,9.242324609573179250e-01,0.000000000000000000e+00,7.576753904268207496e-02,8.320346751131052487e-01,0.000000000000000000e+00,1.679653248868947513e-01,1.679653248868947513e-01,9.219778584421267631e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.532399999999999984e+01,9.232070695274976480e-01,0.000000000000000000e+00,7.679293047250235205e-02,8.265506484921537611e-01,0.000000000000000000e+00,1.734493515078462389e-01,1.734493515078462389e-01,9.665642103534388685e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.532600000000000051e+01,9.221509795903096718e-01,0.000000000000000000e+00,7.784902040969032821e-02,8.207617998270578807e-01,0.000000000000000000e+00,1.792382001729421193e-01,1.792382001729421193e-01,1.013891797632517910e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.532799999999999940e+01,9.210630392756672391e-01,0.000000000000000000e+00,7.893696072433276090e-02,8.146473855861157132e-01,0.000000000000000000e+00,1.853526144138842868e-01,1.853526144138842868e-01,1.064156536895515259e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.533000000000000007e+01,9.199420423340441966e-01,0.000000000000000000e+00,8.005795766595580343e-02,8.081851268619143491e-01,0.000000000000000000e+00,1.918148731380856509e-01,1.918148731380856509e-01,1.117569154721298474e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.533200000000000074e+01,9.187867251306517380e-01,0.000000000000000000e+00,8.121327486934826201e-02,8.013511128533898908e-01,0.000000000000000000e+00,1.986488871466101092e-01,1.986488871466101092e-01,1.174356122772618471e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.533399999999999963e+01,9.175957634555985676e-01,0.000000000000000000e+00,8.240423654440143242e-02,7.941197059391205126e-01,0.000000000000000000e+00,2.058802940608794874e-01,2.058802940608794874e-01,1.234760575164780549e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.533600000000000030e+01,9.163677691566394223e-01,0.000000000000000000e+00,8.363223084336057767e-02,7.864634512910086972e-01,0.000000000000000000e+00,2.135365487089913028e-01,2.135365487089913028e-01,1.299043178656307251e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.533799999999999919e+01,9.151012864936129976e-01,0.000000000000000000e+00,8.489871350638700243e-02,7.783529948820443467e-01,0.000000000000000000e+00,2.216470051179556533e-01,2.216470051179556533e-01,1.367482916115686509e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.533999999999999986e+01,9.137947883159044382e-01,0.000000000000000000e+00,8.620521168409556179e-02,7.697570151491059942e-01,0.000000000000000000e+00,2.302429848508940058e-01,2.302429848508940058e-01,1.440377731667984440e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.534200000000000053e+01,9.124466719802332149e-01,0.000000000000000000e+00,8.755332801976678514e-02,7.606421750235754509e-01,0.000000000000000000e+00,2.393578249764245491e-01,2.393578249764245491e-01,1.518044969566577640e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.534399999999999942e+01,9.110552549779086240e-01,0.000000000000000000e+00,8.894474502209137601e-02,7.509731030285183850e-01,0.000000000000000000e+00,2.490268969714816150e-01,2.490268969714816150e-01,1.600821519493902390e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.534600000000000009e+01,9.096187702867749580e-01,0.000000000000000000e+00,9.038122971322504196e-02,7.407124146754915373e-01,0.000000000000000000e+00,2.592875853245084627e-01,2.592875853245084627e-01,1.689063556112834208e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.534800000000000075e+01,9.081353614421039389e-01,0.000000000000000000e+00,9.186463855789606114e-02,7.298207883078153824e-01,0.000000000000000000e+00,2.701792116921846176e-01,2.701792116921846176e-01,1.783145731342885565e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.534999999999999964e+01,9.066030772416516781e-01,0.000000000000000000e+00,9.339692275834832191e-02,7.182571132348717358e-01,0.000000000000000000e+00,2.817428867651282642e-01,2.817428867651282642e-01,1.883459640067799423e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.535200000000000031e+01,9.050198661075521400e-01,0.000000000000000000e+00,9.498013389244785998e-02,7.059787324012773979e-01,0.000000000000000000e+00,2.940212675987226021e-01,2.940212675987226021e-01,1.990411337062747421e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.535399999999999920e+01,9.033835700938815938e-01,0.000000000000000000e+00,9.661642990611840620e-02,6.929418070784079120e-01,0.000000000000000000e+00,3.070581929215920880e-01,3.070581929215920880e-01,2.104417630154736818e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.535599999999999987e+01,9.016919184755188832e-01,0.000000000000000000e+00,9.830808152448111681e-02,6.791018370474632970e-01,0.000000000000000000e+00,3.208981629525367030e-01,3.208981629525367030e-01,2.225900814280555862e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.535800000000000054e+01,8.999425208737232840e-01,0.000000000000000000e+00,1.000574791262767160e-01,6.644143766144101626e-01,0.000000000000000000e+00,3.355856233855898374e-01,3.355856233855898374e-01,2.355281442593131214e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.535999999999999943e+01,8.981328599690175940e-01,0.000000000000000000e+00,1.018671400309824060e-01,6.488359943343344760e-01,0.000000000000000000e+00,3.511640056656655240e-01,3.511640056656655240e-01,2.492968656346831180e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.536200000000000010e+01,8.962602836784981930e-01,0.000000000000000000e+00,1.037397163215018070e-01,6.323255319350952197e-01,0.000000000000000000e+00,3.676744680649047803e-01,3.676744680649047803e-01,2.639347517434029733e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.536400000000000077e+01,8.943219968141752352e-01,0.000000000000000000e+00,1.056780031858247648e-01,6.148457254002956951e-01,0.000000000000000000e+00,3.851542745997043049e-01,3.851542745997043049e-01,2.794762714138795401e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.536599999999999966e+01,8.923150521422483772e-01,0.000000000000000000e+00,1.076849478577516228e-01,5.963652569973005857e-01,0.000000000000000000e+00,4.036347430026994143e-01,4.036347430026994143e-01,2.959497951449477915e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.536800000000000033e+01,8.902363408679323520e-01,0.000000000000000000e+00,1.097636591320676480e-01,5.768613099254010779e-01,0.000000000000000000e+00,4.231386900745989221e-01,4.231386900745989221e-01,3.133750309425312741e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.536999999999999922e+01,8.880825824211636688e-01,0.000000000000000000e+00,1.119174175788363312e-01,5.563226945433409343e-01,0.000000000000000000e+00,4.436773054566590657e-01,4.436773054566590657e-01,3.317598878778227345e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.537199999999999989e+01,8.858503135566457853e-01,0.000000000000000000e+00,1.141496864433542147e-01,5.347536038270722658e-01,0.000000000000000000e+00,4.652463961729277342e-01,4.652463961729277342e-01,3.510967097295735195e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.537400000000000055e+01,8.835358766917738027e-01,0.000000000000000000e+00,1.164641233082261973e-01,5.121780312730636053e-01,0.000000000000000000e+00,4.878219687269363947e-01,4.878219687269363947e-01,3.713578454187101974e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.537599999999999945e+01,8.811354074261172897e-01,0.000000000000000000e+00,1.188645925738827103e-01,4.886448419375546970e-01,0.000000000000000000e+00,5.113551580624453585e-01,5.113551580624453585e-01,3.924905654885626483e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.537800000000000011e+01,8.786448212005628644e-01,0.000000000000000000e+00,1.213551787994371356e-01,4.642334207101562193e-01,0.000000000000000000e+00,5.357665792898438362e-01,5.357665792898438362e-01,4.144114004904067006e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.538000000000000078e+01,8.760597990323177875e-01,0.000000000000000000e+00,1.239402009676822125e-01,4.390597260985265038e-01,0.000000000000000000e+00,5.609402739014734962e-01,5.609402739014734962e-01,4.370000729337912837e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.538199999999999967e+01,8.733757722412935909e-01,0.000000000000000000e+00,1.266242277587064091e-01,4.132824489803427204e-01,0.000000000000000000e+00,5.867175510196572796e-01,5.867175510196572796e-01,4.600933232609508705e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.538400000000000034e+01,8.705879061396101237e-01,0.000000000000000000e+00,1.294120938603898763e-01,3.871088152269414051e-01,0.000000000000000000e+00,6.128911847730585949e-01,6.128911847730585949e-01,4.834790909126687186e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.538599999999999923e+01,8.676910825771309010e-01,0.000000000000000000e+00,1.323089174228690990e-01,3.607993873267147378e-01,0.000000000000000000e+00,6.392006126732852067e-01,6.392006126732852067e-01,5.068916952504161078e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.538799999999999990e+01,8.646798812830085446e-01,0.000000000000000000e+00,1.353201187169914554e-01,3.346710342009248662e-01,0.000000000000000000e+00,6.653289657990750783e-01,6.653289657990750783e-01,5.300088470820836228e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.539000000000000057e+01,8.615485599653400772e-01,0.000000000000000000e+00,1.384514400346599228e-01,3.090970856903142439e-01,0.000000000000000000e+00,6.909029143096857561e-01,6.909029143096857561e-01,5.524514742750258334e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.539199999999999946e+01,8.582910330097042184e-01,0.000000000000000000e+00,1.417089669902957816e-01,2.845036205436385912e-01,0.000000000000000000e+00,7.154963794563613533e-01,7.154963794563613533e-01,5.737874124660655717e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.539400000000000013e+01,8.549008487929634637e-01,0.000000000000000000e+00,1.450991512070365363e-01,2.613609169827589285e-01,0.000000000000000000e+00,7.386390830172411270e-01,7.386390830172411270e-01,5.935399318102045907e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.539600000000000080e+01,8.513711654645392812e-01,0.000000000000000000e+00,1.486288345354607188e-01,2.401693846146275013e-01,0.000000000000000000e+00,7.598306153853724432e-01,7.598306153853724432e-01,6.112017808499117244e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.539799999999999969e+01,8.476947251592800159e-01,0.000000000000000000e+00,1.523052748407199841e-01,2.214398342745339809e-01,0.000000000000000000e+00,7.785601657254660468e-01,7.785601657254660468e-01,6.262548908847460627e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.540000000000000036e+01,8.438638265462358179e-01,0.000000000000000000e+00,1.561361734537641821e-01,2.056687174084837200e-01,0.000000000000000000e+00,7.943312825915163078e-01,7.943312825915163078e-01,6.381951091377521257e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.540199999999999925e+01,8.398702956818349108e-01,0.000000000000000000e+00,1.601297043181650892e-01,1.933098931210868732e-01,0.000000000000000000e+00,8.066901068789131823e-01,8.066901068789131823e-01,6.465604025607480931e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.540399999999999991e+01,8.357054550539092519e-01,0.000000000000000000e+00,1.642945449460907481e-01,1.847453920269473138e-01,0.000000000000000000e+00,8.152546079730527140e-01,8.152546079730527140e-01,6.509600630269619659e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.540600000000000058e+01,8.313600908273295342e-01,0.000000000000000000e+00,1.686399091726704658e-01,1.802583161748974316e-01,0.000000000000000000e+00,8.197416838251025961e-01,8.197416838251025961e-01,6.511017746524321304e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.540799999999999947e+01,8.268244182432878953e-01,0.000000000000000000e+00,1.731755817567121047e-01,1.800112171906088077e-01,0.000000000000000000e+00,8.199887828093912479e-01,8.199887828093912479e-01,6.468132010526791431e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.541000000000000014e+01,8.220880451589461790e-01,0.000000000000000000e+00,1.779119548410538210e-01,1.840328841128931747e-01,0.000000000000000000e+00,8.159671158871067975e-01,8.159671158871067975e-01,6.380551610460529766e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.541200000000000081e+01,8.171399337749882807e-01,0.000000000000000000e+00,1.828600662250117193e-01,1.922154524004313636e-01,0.000000000000000000e+00,8.077845475995686364e-01,8.077845475995686364e-01,6.249244813745569171e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.541399999999999970e+01,8.119683606156720135e-01,0.000000000000000000e+00,1.880316393843279865e-01,2.043222974309641948e-01,0.000000000000000000e+00,7.956777025690358052e-01,7.956777025690358052e-01,6.076460631847078186e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.541600000000000037e+01,8.065608748802776118e-01,0.000000000000000000e+00,1.934391251197223882e-01,2.200056159088454588e-01,0.000000000000000000e+00,7.799943840911545134e-01,7.799943840911545134e-01,5.865552589714321252e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.541799999999999926e+01,8.009042553593430647e-01,0.000000000000000000e+00,1.990957446406569353e-01,2.388312816644684033e-01,0.000000000000000000e+00,7.611687183355315689e-01,7.611687183355315689e-01,5.620729736948746336e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.541999999999999993e+01,7.949844661942139235e-01,0.000000000000000000e+00,2.050155338057860765e-01,2.603077649766802892e-01,0.000000000000000000e+00,7.396922350233197108e-01,7.396922350233197108e-01,5.346767012175336342e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.542200000000000060e+01,7.887866118596528198e-01,0.000000000000000000e+00,2.112133881403471802e-01,2.839157450176427178e-01,0.000000000000000000e+00,7.160842549823572822e-01,7.160842549823572822e-01,5.048708668420101020e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.542399999999999949e+01,7.822948918879037983e-01,0.000000000000000000e+00,2.177051081120962017e-01,3.091354648789430559e-01,0.000000000000000000e+00,6.908645351210569441e-01,6.908645351210569441e-01,4.731594270089607424e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.542600000000000016e+01,7.754925560122226669e-01,0.000000000000000000e+00,2.245074439877773331e-01,3.354696896291062269e-01,0.000000000000000000e+00,6.645303103708937176e-01,6.645303103708937176e-01,4.400228663831163844e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.542800000000000082e+01,7.683618606214011049e-01,0.000000000000000000e+00,2.316381393785988951e-01,3.624610908809158816e-01,0.000000000000000000e+00,6.375389091190841739e-01,6.375389091190841739e-01,4.059007697404852788e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.542999999999999972e+01,7.608840276608908049e-01,0.000000000000000000e+00,2.391159723391091951e-01,3.897037837574888752e-01,0.000000000000000000e+00,6.102962162425111803e-01,6.102962162425111803e-01,3.711802439034019852e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.543200000000000038e+01,7.530392074369943733e-01,0.000000000000000000e+00,2.469607925630056267e-01,4.168494434272442817e-01,0.000000000000000000e+00,5.831505565727557183e-01,5.831505565727557183e-01,3.361897640097500917e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.543399999999999928e+01,7.448064471291129252e-01,0.000000000000000000e+00,2.551935528708870748e-01,4.436088726874222177e-01,0.000000000000000000e+00,5.563911273125777823e-01,5.563911273125777823e-01,3.011975744416907075e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.543599999999999994e+01,7.361636673372633499e-01,0.000000000000000000e+00,2.638363326627366501e-01,4.697500913577818960e-01,0.000000000000000000e+00,5.302499086422181040e-01,5.302499086422181040e-01,2.664135759794814540e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.543800000000000061e+01,7.270876494591599348e-01,0.000000000000000000e+00,2.729123505408400652e-01,4.950940253495465515e-01,0.000000000000000000e+00,5.049059746504533930e-01,5.049059746504533930e-01,2.319936241096133278e-01,1.000000000000000000e+00,1.000000000000000000e+00
