wavelength_um,A_B0_theta_plus,A_B0_theta_minus,A_B3_theta_plus,A_B3_theta_minus,A_B6_theta_plus,A_B6_theta_minus
20.8,0.4498163073964942,0.4498163073964942,0.43394153604200064,0.4285724024943231,0.3913092513488481,0.37717721962006345
20.8125,0.4435026980493843,0.4435026980493843,0.4282936195497534,0.4226676222177378,0.3868631435816802,0.3725212223536118
20.825,0.4373801367027266,0.4373801367027266,0.422801192318397,0.41693821051449936,0.38251690351115425,0.3679888515297772
20.8375,0.43143930534502245,0.43143930534502245,0.4174570378196017,0.41137591675586244,0.3782666359052846,0.36357486118390536
20.85,0.42567146575896714,0.42567146575896714,0.4122543918717788,0.4059729861830652,0.37410866581140806,0.35927429412440115
20.8625,0.4200684218879126,0.4200684218879126,0.4071869100130666,0.4007221269661564,0.370039522869209,0.35508246319173203
20.875,0.4146224835553642,0.4146224835553642,0.4022486370581913,0.395616479092815,0.3660559269122136,0.350994933857415
20.8875,0.4093264318961694,0.4093264318961694,0.3974339788151469,0.39064958515175474,0.36215477474516644,0.347007508070519
20.9,0.40417348670337844,0.40417348670337844,0.3927376758909491,0.385815363011136,0.3583331279962406,0.3431162092615646
20.9125,0.3991572757866799,0.3991572757866799,0.3881547794892704,0.38110808035128213,0.35458820194851265,0.3393172684202827
20.925,0.39427180635705994,0.39427180635705994,0.38368062908623146,0.376522330981673,0.3509173552646949,0.3356071111653396
20.9375,0.3895114384042737,0.3895114384042737,0.3793108318609845,0.37205301285531556,0.34731808052559876,0.33198234573194474
