wavelength_um,wavelength_nm,theta_plus_deg,theta_minus_deg,phi_deg,harmonics,R_plus,T_plus,A_plus,R_minus,T_minus,A_minus,emissivity_same_channel,emissivity_reverse_channel,eta,conservation_plus,conservation_minus
16.9688000000,16968.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9721025842,0.0000000000,0.0278974158,0.8777120808,0.0000000000,0.1222879192,0.1222879192,0.0278974158,0.0943905035,1.0000000000,1.0000000000
16.9700000000,16970.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9722085312,0.0000000000,0.0277914688,0.8807105371,0.0000000000,0.1192894629,0.1192894629,0.0277914688,0.0914979941,1.0000000000,1.0000000000
16.9712000000,16971.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9723126936,0.0000000000,0.0276873064,0.8835852598,0.0000000000,0.1164147402,0.1164147402,0.0276873064,0.0887274338,1.0000000000,1.0000000000
16.9724000000,16972.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9724151094,0.0000000000,0.0275848906,0.8863427317,0.0000000000,0.1136572683,0.1136572683,0.0275848906,0.0860723777,1.0000000000,1.0000000000
16.9736000000,16973.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9725158152,0.0000000000,0.0274841848,0.8889890347,0.0000000000,0.1110109653,0.1110109653,0.0274841848,0.0835267805,1.0000000000,1.0000000000
16.9748000000,16974.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9726148468,0.0000000000,0.0273851532,0.8915298773,0.0000000000,0.1084701227,0.1084701227,0.0273851532,0.0810849695,1.0000000000,1.0000000000
16.9760000000,16976.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9727122388,0.0000000000,0.0272877612,0.8939706204,0.0000000000,0.1060293796,0.1060293796,0.0272877612,0.0787416184,1.0000000000,1.0000000000
16.9772000000,16977.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9728080251,0.0000000000,0.0271919749,0.8963163014,0.0000000000,0.1036836986,0.1036836986,0.0271919749,0.0764917237,1.0000000000,1.0000000000
16.9784000000,16978.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9729022382,0.0000000000,0.0270977618,0.8985716558,0.0000000000,0.1014283442,0.1014283442,0.0270977618,0.0743305824,1.0000000000,1.0000000000
16.9796000000,16979.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9729949101,0.0000000000,0.0270050899,0.9007411381,0.0000000000,0.0992588619,0.0992588619,0.0270050899,0.0722537720,1.0000000000,1.0000000000
16.9808000000,16980.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9730860715,0.0000000000,0.0269139285,0.9028289404,0.0000000000,0.0971710596,0.0971710596,0.0269139285,0.0702571311,1.0000000000,1.0000000000
16.9820000000,16982.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9731757527,0.0000000000,0.0268242473,0.9048390104,0.0000000000,0.0951609896,0.0951609896,0.0268242473,0.0683367423,1.0000000000,1.0000000000
16.9832000000,16983.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9732639827,0.0000000000,0.0267360173,0.9067750673,0.0000000000,0.0932249327,0.0932249327,0.0267360173,0.0664889154,1.0000000000,1.0000000000
16.9844000000,16984.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9733507899,0.0000000000,0.0266492101,0.9086406168,0.0000000000,0.0913593832,0.0913593832,0.0266492101,0.0647101731,1.0000000000,1.0000000000
16.9856000000,16985.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9734362020,0.0000000000,0.0265637980,0.9104389655,0.0000000000,0.0895610345,0.0895610345,0.0265637980,0.0629972365,1.0000000000,1.0000000000
16.9868000000,16986.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9735202458,0.0000000000,0.0264797542,0.9121732336,0.0000000000,0.0878267664,0.0878267664,0.0264797542,0.0613470123,1.0000000000,1.0000000000
16.9880000000,16988.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9736029474,0.0000000000,0.0263970526,0.9138463668,0.0000000000,0.0861536332,0.0861536332,0.0263970526,0.0597565806,1.0000000000,1.0000000000
16.9892000000,16989.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9736843322,0.0000000000,0.0263156678,0.9154611481,0.0000000000,0.0845388519,0.0845388519,0.0263156678,0.0582231842,1.0000000000,1.0000000000
16.9904000000,16990.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9737644249,0.0000000000,0.0262355751,0.9170202072,0.0000000000,0.0829797928,0.0829797928,0.0262355751,0.0567442177,1.0000000000,1.0000000000
16.9916000000,16991.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9738432494,0.0000000000,0.0261567506,0.9185260311,0.0000000000,0.0814739689,0.0814739689,0.0261567506,0.0553172183,1.0000000000,1.0000000000
16.9928000000,16992.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9739208291,0.0000000000,0.0260791709,0.9199809725,0.0000000000,0.0800190275,0.0800190275,0.0260791709,0.0539398566,1.0000000000,1.0000000000
16.9940000000,16994.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9739971868,0.0000000000,0.0260028132,0.9213872585,0.0000000000,0.0786127415,0.0786127415,0.0260028132,0.0526099283,1.0000000000,1.0000000000
16.9952000000,16995.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9740723446,0.0000000000,0.0259276554,0.9227469980,0.0000000000,0.0772530020,0.0772530020,0.0259276554,0.0513253466,1.0000000000,1.0000000000
16.9964000000,16996.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9741463240,0.0000000000,0.0258536760,0.9240621892,0.0000000000,0.0759378108,0.0759378108,0.0258536760,0.0500841349,1.0000000000,1.0000000000
16.9976000000,16997.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9742191459,0.0000000000,0.0257808541,0.9253347261,0.0000000000,0.0746652739,0.0746652739,0.0257808541,0.0488844198,1.0000000000,1.0000000000
16.9988000000,16998.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9742908308,0.0000000000,0.0257091692,0.9265664053,0.0000000000,0.0734335947,0.0734335947,0.0257091692,0.0477244255,1.0000000000,1.0000000000
17.0000000000,17000.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9743613984,0.0000000000,0.0256386016,0.9277589310,0.0000000000,0.0722410690,0.0722410690,0.0256386016,0.0466024674,1.0000000000,1.0000000000
17.0012000000,17001.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9744308681,0.0000000000,0.0255691319,0.9289139214,0.0000000000,0.0710860786,0.0710860786,0.0255691319,0.0455169467,1.0000000000,1.0000000000
17.0024000000,17002.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9744992586,0.0000000000,0.0255007414,0.9300329128,0.0000000000,0.0699670872,0.0699670872,0.0255007414,0.0444663458,1.0000000000,1.0000000000
17.0036000000,17003.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9745665883,0.0000000000,0.0254334117,0.9311173654,0.0000000000,0.0688826346,0.0688826346,0.0254334117,0.0434492229,1.0000000000,1.0000000000
17.0048000000,17004.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9746328750,0.0000000000,0.0253671250,0.9321686669,0.0000000000,0.0678313331,0.0678313331,0.0253671250,0.0424642081,1.0000000000,1.0000000000
17.0060000000,17006.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9746981359,0.0000000000,0.0253018641,0.9331881370,0.0000000000,0.0668118630,0.0668118630,0.0253018641,0.0415099989,1.0000000000,1.0000000000
17.0072000000,17007.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9747623881,0.0000000000,0.0252376119,0.9341770314,0.0000000000,0.0658229686,0.0658229686,0.0252376119,0.0405853567,1.0000000000,1.0000000000
17.0084000000,17008.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9748256478,0.0000000000,0.0251743522,0.9351365451,0.0000000000,0.0648634549,0.0648634549,0.0251743522,0.0396891027,1.0000000000,1.0000000000
17.0096000000,17009.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9748879312,0.0000000000,0.0251120688,0.9360678162,0.0000000000,0.0639321838,0.0639321838,0.0251120688,0.0388201150,1.0000000000,1.0000000000
17.0108000000,17010.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9749492538,0.0000000000,0.0250507462,0.9369719286,0.0000000000,0.0630280714,0.0630280714,0.0250507462,0.0379773252,1.0000000000,1.0000000000
17.0120000000,17012.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9750096308,0.0000000000,0.0249903692,0.9378499155,0.0000000000,0.0621500845,0.0621500845,0.0249903692,0.0371597153,1.0000000000,1.0000000000
17.0132000000,17013.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9750690770,0.0000000000,0.0249309230,0.9387027618,0.0000000000,0.0612972382,0.0612972382,0.0249309230,0.0363663151,1.0000000000,1.0000000000
17.0144000000,17014.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9751276067,0.0000000000,0.0248723933,0.9395314070,0.0000000000,0.0604685930,0.0604685930,0.0248723933,0.0355961997,1.0000000000,1.0000000000
17.0156000000,17015.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9751852340,0.0000000000,0.0248147660,0.9403367472,0.0000000000,0.0596632528,0.0596632528,0.0248147660,0.0348484867,1.0000000000,1.0000000000
17.0168000000,17016.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9752419725,0.0000000000,0.0247580275,0.9411196382,0.0000000000,0.0588803618,0.0588803618,0.0247580275,0.0341223343,1.0000000000,1.0000000000
17.0180000000,17018.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9752978356,0.0000000000,0.0247021644,0.9418808969,0.0000000000,0.0581191031,0.0581191031,0.0247021644,0.0334169387,1.0000000000,1.0000000000
17.0192000000,17019.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9753528361,0.0000000000,0.0246471639,0.9426213036,0.0000000000,0.0573786964,0.0573786964,0.0246471639,0.0327315325,1.0000000000,1.0000000000
17.0204000000,17020.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9754069866,0.0000000000,0.0245930134,0.9433416042,0.0000000000,0.0566583958,0.0566583958,0.0245930134,0.0320653825,1.0000000000,1.0000000000
17.0216000000,17021.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9754602996,0.0000000000,0.0245397004,0.9440425115,0.0000000000,0.0559574885,0.0559574885,0.0245397004,0.0314177880,1.0000000000,1.0000000000
17.0228000000,17022.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9755127868,0.0000000000,0.0244872132,0.9447247074,0.0000000000,0.0552752926,0.0552752926,0.0244872132,0.0307880794,1.0000000000,1.0000000000
17.0240000000,17024.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9755644599,0.0000000000,0.0244355401,0.9453888440,0.0000000000,0.0546111560,0.0546111560,0.0244355401,0.0301756159,1.0000000000,1.0000000000
17.0252000000,17025.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9756153304,0.0000000000,0.0243846696,0.9460355455,0.0000000000,0.0539644545,0.0539644545,0.0243846696,0.0295797849,1.0000000000,1.0000000000
17.0264000000,17026.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9756654091,0.0000000000,0.0243345909,0.9466654094,0.0000000000,0.0533345906,0.0533345906,0.0243345909,0.0289999997,1.0000000000,1.0000000000
17.0276000000,17027.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9757147069,0.0000000000,0.0242852931,0.9472790079,0.0000000000,0.0527209921,0.0527209921,0.0242852931,0.0284356990,1.0000000000,1.0000000000
17.0288000000,17028.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9757632343,0.0000000000,0.0242367657,0.9478768892,0.0000000000,0.0521231108,0.0521231108,0.0242367657,0.0278863451,1.0000000000,1.0000000000
17.0300000000,17030.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9758110013,0.0000000000,0.0241889987,0.9484595785,0.0000000000,0.0515404215,0.0515404215,0.0241889987,0.0273514228,1.0000000000,1.0000000000
17.0312000000,17031.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9758580180,0.0000000000,0.0241419820,0.9490275795,0.0000000000,0.0509724205,0.0509724205,0.0241419820,0.0268304386,1.0000000000,1.0000000000
17.0324000000,17032.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9759042940,0.0000000000,0.0240957060,0.9495813749,0.0000000000,0.0504186251,0.0504186251,0.0240957060,0.0263229191,1.0000000000,1.0000000000
17.0336000000,17033.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9759498387,0.0000000000,0.0240501613,0.9501214279,0.0000000000,0.0498785721,0.0498785721,0.0240501613,0.0258284108,1.0000000000,1.0000000000
17.0348000000,17034.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9759946612,0.0000000000,0.0240053388,0.9506481831,0.0000000000,0.0493518169,0.0493518169,0.0240053388,0.0253464782,1.0000000000,1.0000000000
17.0360000000,17036.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9760387705,0.0000000000,0.0239612295,0.9511620668,0.0000000000,0.0488379332,0.0488379332,0.0239612295,0.0248767037,1.0000000000,1.0000000000
17.0372000000,17037.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9760821752,0.0000000000,0.0239178248,0.9516634887,0.0000000000,0.0483365113,0.0483365113,0.0239178248,0.0244186865,1.0000000000,1.0000000000
17.0384000000,17038.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9761248837,0.0000000000,0.0238751163,0.9521528420,0.0000000000,0.0478471580,0.0478471580,0.0238751163,0.0239720417,1.0000000000,1.0000000000
17.0396000000,17039.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9761669043,0.0000000000,0.0238330957,0.9526305047,0.0000000000,0.0473694953,0.0473694953,0.0238330957,0.0235363995,1.0000000000,1.0000000000
17.0408000000,17040.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9762082448,0.0000000000,0.0237917552,0.9530968399,0.0000000000,0.0469031601,0.0469031601,0.0237917552,0.0231114049,1.0000000000,1.0000000000
17.0420000000,17042.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9762489132,0.0000000000,0.0237510868,0.9535521966,0.0000000000,0.0464478034,0.0464478034,0.0237510868,0.0226967166,1.0000000000,1.0000000000
17.0432000000,17043.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9762889169,0.0000000000,0.0237110831,0.9539969103,0.0000000000,0.0460030897,0.0460030897,0.0237110831,0.0222920065,1.0000000000,1.0000000000
17.0444000000,17044.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9763282632,0.0000000000,0.0236717368,0.9544313040,0.0000000000,0.0455686960,0.0455686960,0.0236717368,0.0218969592,1.0000000000,1.0000000000
17.0456000000,17045.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9763669593,0.0000000000,0.0236330407,0.9548556881,0.0000000000,0.0451443119,0.0451443119,0.0236330407,0.0215112713,1.0000000000,1.0000000000
17.0468000000,17046.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9764050122,0.0000000000,0.0235949878,0.9552703614,0.0000000000,0.0447296386,0.0447296386,0.0235949878,0.0211346508,1.0000000000,1.0000000000
17.0480000000,17048.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9764424284,0.0000000000,0.0235575716,0.9556756116,0.0000000000,0.0443243884,0.0443243884,0.0235575716,0.0207668169,1.0000000000,1.0000000000
17.0492000000,17049.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9764792147,0.0000000000,0.0235207853,0.9560717156,0.0000000000,0.0439282844,0.0439282844,0.0235207853,0.0204074991,1.0000000000,1.0000000000
17.0504000000,17050.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9765153773,0.0000000000,0.0234846227,0.9564589401,0.0000000000,0.0435410599,0.0435410599,0.0234846227,0.0200564372,1.0000000000,1.0000000000
17.0516000000,17051.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9765509225,0.0000000000,0.0234490775,0.9568375421,0.0000000000,0.0431624579,0.0431624579,0.0234490775,0.0197133803,1.0000000000,1.0000000000
17.0528000000,17052.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9765858561,0.0000000000,0.0234141439,0.9572077692,0.0000000000,0.0427922308,0.0427922308,0.0234141439,0.0193780869,1.0000000000,1.0000000000
17.0540000000,17054.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9766201840,0.0000000000,0.0233798160,0.9575698599,0.0000000000,0.0424301401,0.0424301401,0.0233798160,0.0190503241,1.0000000000,1.0000000000
17.0552000000,17055.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9766539118,0.0000000000,0.0233460882,0.9579240442,0.0000000000,0.0420759558,0.0420759558,0.0233460882,0.0187298676,1.0000000000,1.0000000000
17.0564000000,17056.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9766870451,0.0000000000,0.0233129549,0.9582705440,0.0000000000,0.0417294560,0.0417294560,0.0233129549,0.0184165010,1.0000000000,1.0000000000
17.0576000000,17057.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9767195890,0.0000000000,0.0232804110,0.9586095733,0.0000000000,0.0413904267,0.0413904267,0.0232804110,0.0181100158,1.0000000000,1.0000000000
17.0588000000,17058.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9767515488,0.0000000000,0.0232484512,0.9589413382,0.0000000000,0.0410586618,0.0410586618,0.0232484512,0.0178102105,1.0000000000,1.0000000000
17.0600000000,17060.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9767829293,0.0000000000,0.0232170707,0.9592660381,0.0000000000,0.0407339619,0.0407339619,0.0232170707,0.0175168912,1.0000000000,1.0000000000
17.0612000000,17061.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9768137354,0.0000000000,0.0231862646,0.9595838651,0.0000000000,0.0404161349,0.0404161349,0.0231862646,0.0172298703,1.0000000000,1.0000000000
17.0624000000,17062.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9768439718,0.0000000000,0.0231560282,0.9598950048,0.0000000000,0.0401049952,0.0401049952,0.0231560282,0.0169489670,1.0000000000,1.0000000000
17.0636000000,17063.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9768736429,0.0000000000,0.0231263571,0.9601996363,0.0000000000,0.0398003637,0.0398003637,0.0231263571,0.0166740067,1.0000000000,1.0000000000
17.0648000000,17064.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9769027532,0.0000000000,0.0230972468,0.9604979326,0.0000000000,0.0395020674,0.0395020674,0.0230972468,0.0164048205,1.0000000000,1.0000000000
17.0660000000,17066.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9769313067,0.0000000000,0.0230686933,0.9607900610,0.0000000000,0.0392099390,0.0392099390,0.0230686933,0.0161412457,1.0000000000,1.0000000000
17.0672000000,17067.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9769593075,0.0000000000,0.0230406925,0.9610761828,0.0000000000,0.0389238172,0.0389238172,0.0230406925,0.0158831247,1.0000000000,1.0000000000
17.0684000000,17068.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9769867596,0.0000000000,0.0230132404,0.9613564542,0.0000000000,0.0386435458,0.0386435458,0.0230132404,0.0156303054,1.0000000000,1.0000000000
17.0696000000,17069.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9770136666,0.0000000000,0.0229863334,0.9616310260,0.0000000000,0.0383689740,0.0383689740,0.0229863334,0.0153826406,1.0000000000,1.0000000000
17.0708000000,17070.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9770400323,0.0000000000,0.0229599677,0.9619000441,0.0000000000,0.0380999559,0.0380999559,0.0229599677,0.0151399882,1.0000000000,1.0000000000
17.0720000000,17072.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9770658601,0.0000000000,0.0229341399,0.9621636494,0.0000000000,0.0378363506,0.0378363506,0.0229341399,0.0149022107,1.0000000000,1.0000000000
17.0732000000,17073.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9770911534,0.0000000000,0.0229088466,0.9624219784,0.0000000000,0.0375780216,0.0375780216,0.0229088466,0.0146691750,1.0000000000,1.0000000000
17.0744000000,17074.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9771159154,0.0000000000,0.0228840846,0.9626751631,0.0000000000,0.0373248369,0.0373248369,0.0228840846,0.0144407523,1.0000000000,1.0000000000
17.0756000000,17075.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9771401491,0.0000000000,0.0228598509,0.9629233309,0.0000000000,0.0370766691,0.0370766691,0.0228598509,0.0142168181,1.0000000000,1.0000000000
17.0768000000,17076.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9771638575,0.0000000000,0.0228361425,0.9631666056,0.0000000000,0.0368333944,0.0368333944,0.0228361425,0.0139972519,1.0000000000,1.0000000000
17.0780000000,17078.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9771870434,0.0000000000,0.0228129566,0.9634051065,0.0000000000,0.0365948935,0.0365948935,0.0228129566,0.0137819369,1.0000000000,1.0000000000
17.0792000000,17079.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9772097096,0.0000000000,0.0227902904,0.9636389495,0.0000000000,0.0363610505,0.0363610505,0.0227902904,0.0135707601,1.0000000000,1.0000000000
17.0804000000,17080.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9772318585,0.0000000000,0.0227681415,0.9638682465,0.0000000000,0.0361317535,0.0361317535,0.0227681415,0.0133636120,1.0000000000,1.0000000000
17.0816000000,17081.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9772534927,0.0000000000,0.0227465073,0.9640931062,0.0000000000,0.0359068938,0.0359068938,0.0227465073,0.0131603865,1.0000000000,1.0000000000
17.0828000000,17082.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9772746144,0.0000000000,0.0227253856,0.9643136335,0.0000000000,0.0356863665,0.0356863665,0.0227253856,0.0129609809,1.0000000000,1.0000000000
17.0840000000,17084.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9772952259,0.0000000000,0.0227047741,0.9645299302,0.0000000000,0.0354700698,0.0354700698,0.0227047741,0.0127652957,1.0000000000,1.0000000000
17.0852000000,17085.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9773153291,0.0000000000,0.0226846709,0.9647420949,0.0000000000,0.0352579051,0.0352579051,0.0226846709,0.0125732342,1.0000000000,1.0000000000
17.0864000000,17086.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9773349262,0.0000000000,0.0226650738,0.9649502233,0.0000000000,0.0350497767,0.0350497767,0.0226650738,0.0123847029,1.0000000000,1.0000000000
17.0876000000,17087.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9773540188,0.0000000000,0.0226459812,0.9651544078,0.0000000000,0.0348455922,0.0348455922,0.0226459812,0.0121996110,1.0000000000,1.0000000000
17.0888000000,17088.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9773726088,0.0000000000,0.0226273912,0.9653547382,0.0000000000,0.0346452618,0.0346452618,0.0226273912,0.0120178706,1.0000000000,1.0000000000
17.0900000000,17090.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9773906977,0.0000000000,0.0226093023,0.9655513015,0.0000000000,0.0344486985,0.0344486985,0.0226093023,0.0118393962,1.0000000000,1.0000000000
17.0912000000,17091.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9774082869,0.0000000000,0.0225917131,0.9657441820,0.0000000000,0.0342558180,0.0342558180,0.0225917131,0.0116641049,1.0000000000,1.0000000000
17.0924000000,17092.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9774253780,0.0000000000,0.0225746220,0.9659334616,0.0000000000,0.0340665384,0.0340665384,0.0225746220,0.0114919164,1.0000000000,1.0000000000
17.0936000000,17093.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9774419720,0.0000000000,0.0225580280,0.9661192194,0.0000000000,0.0338807806,0.0338807806,0.0225580280,0.0113227526,1.0000000000,1.0000000000
17.0948000000,17094.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9774580702,0.0000000000,0.0225419298,0.9663015324,0.0000000000,0.0336984676,0.0336984676,0.0225419298,0.0111565378,1.0000000000,1.0000000000
17.0960000000,17096.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9774736736,0.0000000000,0.0225263264,0.9664804752,0.0000000000,0.0335195248,0.0335195248,0.0225263264,0.0109931984,1.0000000000,1.0000000000
17.0972000000,17097.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9774887831,0.0000000000,0.0225112169,0.9666561202,0.0000000000,0.0333438798,0.0333438798,0.0225112169,0.0108326629,1.0000000000,1.0000000000
17.0984000000,17098.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9775033995,0.0000000000,0.0224966005,0.9668285375,0.0000000000,0.0331714625,0.0331714625,0.0224966005,0.0106748620,1.0000000000,1.0000000000
17.0996000000,17099.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9775175234,0.0000000000,0.0224824766,0.9669977953,0.0000000000,0.0330022047,0.0330022047,0.0224824766,0.0105197281,1.0000000000,1.0000000000
17.1008000000,17100.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9775311555,0.0000000000,0.0224688445,0.9671639596,0.0000000000,0.0328360404,0.0328360404,0.0224688445,0.0103671959,1.0000000000,1.0000000000
17.1020000000,17102.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9775442962,0.0000000000,0.0224557038,0.9673270947,0.0000000000,0.0326729053,0.0326729053,0.0224557038,0.0102172016,1.0000000000,1.0000000000
17.1032000000,17103.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9775569459,0.0000000000,0.0224430541,0.9674872627,0.0000000000,0.0325127373,0.0325127373,0.0224430541,0.0100696833,1.0000000000,1.0000000000
17.1044000000,17104.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9775691048,0.0000000000,0.0224308952,0.9676445240,0.0000000000,0.0323554760,0.0323554760,0.0224308952,0.0099245808,1.0000000000,1.0000000000
