lambda_um,pol,theta_deg,phi_deg,harmonics,R,T,A,R_reverse,T_reverse,A_reverse,emissivity_same_channel,emissivity_reverse_channel,eta,conservation,reverse_conservation
15.5334,LCP,8.0,0.0,121,0.9657971442539557,0.0,0.03420285574604429,0.7048803893386597,1.1102230246251565e-16,0.2951196106613402,0.2951196106613431,0.034202855746045015,0.2609167549152988,1.0,1.0
15.5363,LCP,8.0,0.0,121,0.9654400669659191,1.1102230246251565e-16,0.03455993303408078,0.649065112252195,-1.1102230246251565e-16,0.3509348877478052,0.35093488774780274,0.03455993303408065,0.31637495471372196,1.0,1.0
15.539200000000001,LCP,8.0,0.0,121,0.9649883335625415,-2.220446049250313e-16,0.03501166643745864,0.5871721032738426,-2.220446049250313e-16,0.4128278967261576,0.41282789672615383,0.03501166643745829,0.3778162302886952,1.0,1.0
15.5421,LCP,8.0,0.0,121,0.9644364271537111,0.0,0.03556357284628888,0.5283184577223305,0.0,0.4716815422776695,0.4716815422776682,0.035563572846289415,0.4361179694313793,1.0,1.0
15.545,LCP,8.0,0.0,121,0.9637776172758412,-1.1102230246251565e-16,0.036222382724158855,0.48778810268716477,0.0,0.5122118973128352,0.5122118973128389,0.036222382724157155,0.47598951458868005,1.0,1.0
15.5479,LCP,8.0,0.0,121,0.9630037955272981,-1.1102230246251565e-16,0.036996204472702035,0.4804664444197679,5.551115123125783e-17,0.5195335555802321,0.5195335555802366,0.03699620447270118,0.4825373511075346,1.0,1.0
15.5508,LCP,8.0,0.0,121,0.9621052727212356,-2.220446049250313e-16,0.037894727278764626,0.5097421373063126,0.0,0.49025786269368743,0.4902578626936842,0.03789472727876478,0.45236313541491957,1.0,1.0
15.553700000000001,LCP,8.0,0.0,121,0.9610705291912189,0.0,0.03892947080878111,0.5644898008652903,0.0,0.4355101991347096,0.43551019913470973,0.03892947080878212,0.3965807283259286,1.0,1.0
15.5566,LCP,8.0,0.0,121,0.959885907589061,-1.1102230246251565e-16,0.04011409241093908,0.62830106725198,0.0,0.37169893274802,0.3716989327480176,0.04011409241093932,0.33158484033707847,1.0,1.0
15.5595,LCP,8.0,0.0,121,0.9585352345610546,0.0,0.04146476543894538,0.6890951578817595,-2.220446049250313e-16,0.31090484211824077,0.31090484211824665,0.041464765438945374,0.26944007667930125,1.0,1.0
15.5624,LCP,8.0,0.0,121,0.9569993538746678,-1.1102230246251565e-16,0.04300064612533223,0.7413871258252659,-1.1102230246251565e-16,0.25861287417473416,0.25861287417473106,0.04300064612533135,0.21561222804939884,1.0,1.0
15.5653,LCP,8.0,0.0,121,0.9552555486157821,0.0,0.044744451384217905,0.7841421589278663,1.1102230246251565e-16,0.21585784107213357,0.21585784107213318,0.04474445138421717,0.17111338968791528,1.0,1.0
15.568200000000001,LCP,8.0,0.0,121,0.9532768236288041,0.0,0.04672317637119599,0.818333503391769,1.1102230246251565e-16,0.18166649660823092,0.18166649660823142,0.046723176371197515,0.13494332023703542,1.0,1.0
