wavelength_um,R_TE_with_mos2,T_TE_with_mos2,A_TE_with_mos2,R_TE_without_mos2,T_TE_without_mos2,A_TE_without_mos2,R_TM_with_mos2,T_TM_with_mos2,A_TM_with_mos2,R_TM_without_mos2,T_TM_without_mos2,A_TM_without_mos2
0.7367367367367368,0.6728447447206798,0.3264986912453147,0.0006565640340054912,0.6658122405451606,0.33418775945476653,7.283063041541027e-14,0.6663574056988796,0.33293924387852397,0.0007033504225964493,0.6587249800902715,0.34127501990972603,2.4980018054066022e-15
0.7371371371371371,0.6725606090719316,0.32677983287566875,0.0006595580523996447,0.6654927147376221,0.3345072852624047,-2.6756374893466273e-14,0.6660539782196335,0.3332390280426019,0.0007069937377645608,0.658384854891332,0.3416151451086681,-1.1102230246251565e-16
0.7375375375375376,0.6722749742061381,0.32706245952878626,0.0006625662650756037,0.6651717505267517,0.33482824947321627,3.2029934260435766e-14,0.6657492702315703,0.3335400837630238,0.0007106460054059349,0.6580435399627418,0.34195646003726543,-7.216449660063518e-15
0.737937937937938,0.6719878423560798,0.32734656919676813,0.0006655884471520879,0.6648493494948742,0.33515065050513115,-5.329070518200751e-15,0.6654432776338677,0.3338424154437192,0.0007143069224131438,0.6577010297922664,0.3422989702077369,-3.3306690738754696e-15
0.7383383383383384,0.6716992157380643,0.3276321598830251,0.0006686243789105761,0.6645255132181531,0.335474486781817,2.986499936241671e-14,0.665135996519301,0.33414602728057413,0.0007179762001248702,0.657357319098501,0.3426426809015113,-1.2323475573339238e-14
0.7387387387387387,0.6714090965527022,0.32791922960233594,0.000671673844961862,0.664200243267347,0.33579975673262386,2.919886554764162e-14,0.6648274231659134,0.33445092327048437,0.0007216535636022647,0.657012402821264,0.3429875971787195,1.6431300764452317e-14
0.7391391391391392,0.671117486984433,0.32820777638108467,0.0006747366344823647,0.663873541207095,0.3361264587929476,-4.2577052994374753e-14,0.6645175540295376,0.33475710721979896,0.0007253387506634401,0.6566662761129674,0.3433337238870243,8.326672684688674e-15
0.7395395395395397,0.6708243892027053,0.3284977982561146,0.0006778125411801561,0.6635454085969759,0.33645459140307443,-5.029310301551959e-14,0.6642063857357348,0.33506458275287454,0.0007290315113906987,0.6563189343293205,0.34368106567068163,-2.1649348980190553e-15
0.73993993993994,0.6705298053614652,0.32878929327560547,0.0006809013629293093,0.6632158469908831,0.33678415300906067,5.623279619726418e-14,0.6638939150733546,0.3353733533193193,0.0007327316073261203,0.6559703730218945,0.3440296269780959,9.547918011776346e-15
0.7403403403403404,0.6702337375995894,0.3290822594989924,0.0006840029014182347,0.6628848579372838,0.33711514206271864,-2.4424906541753444e-15,0.6635801389877086,0.3356834222015068,0.0007364388107845565,0.655620587930239,0.3443794120697582,2.7755575615628914e-15
0.7407407407407407,0.6699361880416468,0.32937669499553596,0.000687116962817258,0.6625524429798854,0.33744755702015583,-4.118927421359331e-14,0.6632650545738128,0.33599479252180886,0.0007401529043783439,0.6552695749740666,0.3447304250259376,-4.163336342344337e-15
0.7411411411411412,0.6696371587975815,0.3296725978453506,0.0006902433570679656,0.6622186036571664,0.3377813963428681,-3.452793606584237e-14,0.6629486590706477,0.33630746724897376,0.0007438736803785373,0.6549173302466302,0.345082669753378,-8.215650382226158e-15
0.7415415415415416,0.6693366519630134,0.32996996613916757,0.0006933818978190343,0.6618833415025382,0.33811665849753125,-6.94999613415348e-14,0.6626309498550944,0.33662144920468623,0.0007476009402193617,0.6545638500076965,0.34543614999229616,7.382983113757291e-15
0.741941941941942,0.6690346696200854,0.33026879797719516,0.0006965324027194408,0.6615466580451174,0.3384533419548294,5.3235194030776256e-14,0.6623119244367154,0.33693674106936067,0.0007513344939239497,0.6542091306775099,0.3457908693224903,-1.6653345369377348e-16
0.7423423423423423,0.6687312138368539,0.33056909147058733,0.0006996946925588166,0.661208554808938,0.33879144519101784,4.413136522884997e-14,0.6619915804520271,0.33725334538819746,0.0007550741597754373,0.6538531688301672,0.3461468311698382,-5.384581669432009e-15
0.7427427427427428,0.6684262866678734,0.3308708447401063,0.0007028685920202893,0.6608690333134152,0.3391309666866102,-2.5368596112684827e-14,0.6616699156595923,0.3375712645766201,0.0007588197637875549,0.6534959611879242,0.34650403881206937,6.439293542825908e-15
0.7431431431431432,0.6681198901550719,0.3311740559155942,0.0007060539293339274,0.660528095074201,0.3394719049257653,3.375077994860476e-14,0.661346927935665,0.33789050092507056,0.0007625711392644785,0.6531375046161503,0.346862495383841,8.715250743307479e-15
0.7435435435435436,0.6678120263269046,0.33147872313739096,0.0007092505357044199,0.6601857416020895,0.33981425839788226,2.8199664825478976e-14,0.6610226152688424,0.3382110566046752,0.0007663281264823629,0.6527777961171269,0.3472222038828796,-6.5503158452884236e-15
0.7439439439439439,0.6675026971992183,0.3317848445549558,0.0007124582458258866,0.6598419744038587,0.34015802559615504,-1.3766765505351941e-14,0.6606969757560567,0.3385329336716034,0.0007700905723398987,0.6524168328253978,0.3475831671746035,-1.27675647831893e-15
0.7443443443443444,0.6671919047756176,0.3320924183267327,0.0007156768976496752,0.6594967949825199,0.34050320501745773,2.2370993946196904e-14,0.6603700075985743,0.33885613407152476,0.0007738583299009005,0.6520546120031149,0.34794538799689106,-5.9396931817445875e-15
0.7447447447447448,0.6668796510473314,0.3324014426207176,0.0007189063319510414,0.6591502048370667,0.3408497951629683,-3.497202527569243e-14,0.660041709097458,0.3391806596443579,0.0007776312581841416,0.6516911310347764,0.34830886896523505,-1.1435297153639112e-14
0.7451451451451452,0.6665659379935063,0.33271191561357555,0.0007221463929181771,0.6588022054626306,0.3411977945373323,3.7136960173711486e-14,0.6597120786502509,0.3395065121279356,0.0007814092218134672,0.6513263874233671,0.34867361257663826,-5.384581669432009e-15
0.7455455455455455,0.6662507675816354,0.3330238354911688,0.0007253969271958094,0.6584527983508714,0.34154720164915714,-2.858824288409778e-14,0.659381114746923,0.3398336931623726,0.0007851920907044341,0.6509603787856377,0.34903962121436427,-1.9984014443252818e-15
0.745945945945946,0.6659341417675538,0.3333372004476718,0.000728657784774378,0.6581019849898497,0.34189801501017486,-2.4591439995447217e-14,0.6590488159667818,0.3401622042933962,0.0007889797398220044,0.6505931028485142,0.34940689715149365,-7.882583474838611e-15
0.7463463463463464,0.6656160624960493,0.33365200868583095,0.0007319288181197314,0.6577497668645265,0.3422502331355414,-6.789013795582832e-14,0.6587151809746639,0.34049204697637386,0.0007927720489622758,0.650224557444661,0.3497754425553269,1.2101430968414206e-14
0.7467467467467468,0.6652965317003141,0.333968258417039,0.0007352098826469144,0.6573961454561088,0.34260385454395165,-6.045164369083977e-14,0.6583802085179672,0.34082322257964837,0.0007965689023844424,0.6498547405090168,0.35014525949097425,8.93729534823251e-15
0.7471471471471471,0.6649755513034354,0.33428594786010163,0.0007385008364629297,0.6570411222435261,0.3429588777563392,1.3472556403826275e-13,0.6580438974236555,0.3411557323876268,0.0008003701887176473,0.6494836500753011,0.35051634992470554,-6.6058269965196814e-15
0.7475475475475476,0.6646531232168279,0.3346050752435461,0.0007418015396259969,0.6566846987016534,0.34331530129834864,-1.9984014443252818e-15,0.6577062465952292,0.3414895776040553,0.0008041758007154565,0.6491112842724853,0.3508887157275164,-1.7208456881689926e-15
0.747947947947948,0.664329249342425,0.3349256388018084,0.0007451118557665892,0.6563268763035124,0.34367312369643116,5.645484080218921e-14,0.6573672550099012,0.3418247593551377,0.0008079856349610948,0.6487376413214747,0.35126235867852845,-3.164135620181696e-15
0.7483483483483484,0.6640039315712917,0.33524763677859837,0.0007484316501099597,0.6559676565187678,0.34403234348127004,-3.780309398848658e-14,0.6570269217157819,0.34216127869242535,0.0008117995917927279,0.6483627195318427,0.351637280468151,6.328271240363392e-15
0.7487487487487487,0.6636771717851453,0.33557106742372295,0.0007517607911317614,0.6556070408151567,0.3443929591846327,2.1055379662016094e-13,0.6566852458297996,0.34249913659517855,0.0008156175750218542,0.6479865172993684,0.35201348270062466,6.938893903907228e-15
0.7491491491491492,0.6633489718550647,0.33589592899627774,0.0007550991486575676,0.6552450306570777,0.34475496934263633,2.8593793999220907e-13,0.65634222653457,0.3428383339736075,0.0008194394918225045,0.6476090331023927,0.3523909668976123,-4.9960036108132044e-15
0.7495495495495497,0.6630193336429673,0.33622221976194766,0.0007584465950850605,0.6548816275070669,0.3451183724929758,-4.268807529683727e-14,0.655997863076445,0.34317887167098565,0.0008232652525693163,0.6472302654995197,0.35276973450049587,-1.554312234475219e-14
0.74994994994995,0.6626882590019758,0.33654993799192223,0.0007618030061019576,0.6545168328260547,0.3454831671738881,5.723199691942682e-14,0.6556521547631519,0.3435207504661802,0.0008270947706679466,0.6468502131268545,0.35314978687315135,-5.88418203051333e-15
0.7503503503503504,0.6623557497751692,0.3368790819665358,0.0007651682582949793,0.6541506480720136,0.34584935192786836,1.1801670751765414e-13,0.6553051009617958,0.34386397107584726,0.0008309279623568977,0.6464688746956423,0.35353112530435804,-3.3306690738754696e-16
0.7507507507507507,0.6620218077969768,0.3372096499723643,0.0007685422306588641,0.6537830747012513,0.3462169252987992,-5.051514762044462e-14,0.6549567010962494,0.34420853415710617,0.0008347647466444563,0.6460862489892217,0.3539137510107783,-5.551115123125783e-17
0.7511511511511512,0.6616864348933301,0.3375416403017077,0.0007719248049621874,0.6534141141685972,0.3465858858313331,6.972200594645983e-14,0.6546069546459594,0.34455444030888904,0.0008386050451515414,0.6457023348616012,0.3542976651383941,4.6629367034256575e-15
0.7515515515515516,0.6613496328813345,0.3378750512546743,0.000775315863991155,0.6530437679269074,0.3469562320731243,-3.175237850427948e-14,0.6542558611432835,0.34490169007474825,0.0008424487819682636,0.6453171312343378,0.3546828687656581,4.163336342344337e-15
0.751951951951952,0.6610114035699851,0.33820988113658573,0.0007787152934291552,0.6526720374277111,0.3473279625722277,6.122879980807738e-14,0.6539034201721141,0.34525028394433294,0.0008462958835529499,0.644930637094904,0.3550693629051019,-5.828670879282072e-15
0.7523523523523523,0.6606717487599008,0.3385461282599022,0.0007821229801970309,0.6522989241209316,0.3477010758790054,6.300515664747763e-14,0.6535496313659452,0.3456002223554039,0.0008501462786508762,0.6445428514944181,0.3554571485055795,2.3314683517128287e-15
0.7527527527527528,0.6603306702440882,0.3388837909422372,0.0007855388136746022,0.6519244294555405,0.3480755705441987,2.6079138848444927e-13,0.6531944944062922,0.3459515056956134,0.0008539998980944263,0.6441537735457603,0.3558462264542369,2.7755575615628914e-15
0.7531531531531532,0.6599881698073295,0.3392228675084176,0.0007889626842528252,0.6515485548788806,0.3484514451210205,9.886536034287019e-14,0.6528380090207992,0.34630413430440327,0.0008578566747974858,0.6437634024213633,0.35623659757864173,-5.051514762044462e-15
0.7535535535535536,0.6596442492274025,0.3395633562876161,0.000792394484981418,0.6511713018378225,0.34882869816228373,-1.0619283230539622e-13,0.6524801749821745,0.34665810847420525,0.0008617165436202723,0.6433717373519159,0.35662826264809677,-1.2656542480726785e-14
0.7539539539539539,0.6592989102746486,0.33990525561478696,0.0007958341105644418,0.6507926717782857,0.34920732822186035,-1.4604983888943934e-13,0.6521209921063258,0.34701342845238675,0.0008655794412874562,0.6429787776241846,0.3570212223758279,-1.2545520178264269e-14
0.7543543543543544,0.6589521547121218,0.3402485638306526,0.0007992814572256313,0.6504126661453201,0.34958733385469265,-1.27675647831893e-14,0.6517604602510173,0.3473700944426963,0.0008694453062864094,0.6425845225793997,0.3574154774206007,-3.885780586188048e-16
0.7547547547547548,0.658603984295601,0.3405932792821777,0.0008027364222213396,0.650031286383009,0.34996871361734205,-3.510525203864745e-13,0.6513985793144818,0.34772810660674514,0.0008733140787731131,0.6421889716116229,0.3578110283883761,9.992007221626409e-16
0.7551551551551552,0.6582544007750659,0.34093940031875486,0.000806198906179223,0.6496485339359699,0.3503514660640818,-5.168088179630104e-14,0.6510353492341877,0.34808746506527594,0.0008771857005363537,0.6417921241662725,0.358207875833737,-9.492406860545088e-15
0.7555555555555555,0.6579034058929593,0.34128692529778576,0.000809668809254982,0.6492644102474722,0.35073558975262936,-1.0152989560197057e-13,0.6506707699854791,0.3484481698995895,0.0008810601149313868,0.6413939797385033,0.35860602026149135,5.329070518200751e-15
0.755955955955956,0.6575510013859092,0.3416358525800246,0.0008131460340662366,0.6488789167611855,0.3511210832393914,-5.768718835952313e-13,0.6503048415805,0.34881022115279914,0.0008849372667009137,0.6409945378719223,0.3590054621280827,-4.9960036108132044e-15
0.7563563563563565,0.657197188985285,0.341986180527133,0.0008166304875820152,0.6484920549215907,0.35150794507711247,1.2968515150646454e-12,0.6499375640669041,0.3491736188310147,0.0008888171020812186,0.6405937981570597,0.35940620184293137,8.881784197001252e-15
0.7567567567567568,0.6568419704130978,0.3423379075166774,0.0008201220702248047,0.6481038261698802,0.3518961738299543,1.6553425297161084e-13,0.6495689375267155,0.3495383629047302,0.000892699568554256,0.6401917602299954,0.3598082397700009,3.7192471324942744e-15
0.7571571571571571,0.6564853473898014,0.34269103191694994,0.0008236206932487056,0.6477142319517223,0.3522857680481203,1.574296248918472e-13,0.6491989620753653,0.34990445330969655,0.000896584614938134,0.6397884237712144,0.36021157622878625,-6.106226635438361e-16
0.7575575575575576,0.6561273216274303,0.3430455521101972,0.000827126262372524,0.6473232737102474,0.3526767262913971,-1.6445733663772444e-12,0.6488276378605592,0.3502718899481801,0.000900472191260715,0.6393837885042497,0.3606162114957446,5.717648576819556e-15
0.7579579579579581,0.6557678948351646,0.3434014664724296,0.000830638692405794,0.6469309528917006,0.3530690471086653,-3.6587399776522034e-13,0.648454965061456,0.35064067268987464,0.0009043622486694103,0.6389778541946771,0.3610221458053266,-3.7192471324942744e-15
0.7583583583583584,0.6554070687100836,0.3437587734072856,0.0008341578826308038,0.6465372709360727,0.3534627290721497,-8.222422742676372e-12,0.6480809438875206,0.3510108013730017,0.0009082547394776985,0.6385706206487617,0.3614293793512342,4.107825191113079e-15
0.7587587587587588,0.655044844957904,0.3441174712756348,0.0008376837664611503,0.6461422292976637,0.35385777070658336,-4.247102669552305e-12,0.6477055745776509,0.3513822758053414,0.0009121496170076959,0.6381620877124022,0.3618379122875987,-9.43689570931383e-16
0.7591591591591592,0.6546812252696208,0.3444775584818458,0.000841216248533394,0.6457458294219158,0.3542541705759693,2.1148638396084607e-12,0.6473288573994607,0.35175509576491304,0.0009160468356262941,0.6377522552702495,0.36224774472975546,-4.9404924595819466e-15
0.7595595595595597,0.6543162113254574,0.3448390334408658,0.0008447552336768305,0.6453480727492079,0.3546519272504985,2.9359847886212265e-13,0.6469507926480558,0.3521292610012813,0.0009199463506629479,0.6373411232442565,0.3626588767557427,7.771561172376096e-16
0.75995995995996,0.6539498048151206,0.3452018945363927,0.0008483006484867328,0.6449489607349623,0.35505103926452874,5.089262344881718e-13,0.6465713806459066,0.35250477123574014,0.0009238481183532765,0.6369286915934791,0.3630713084065127,8.215650382226158e-15
