lambda_um,pol,theta_deg,phi_deg,harmonics,R,T,A,R_reverse,T_reverse,A_reverse,emissivity_same_channel,emissivity_reverse_channel,eta,conservation,reverse_conservation
15.368,TE,55.0,65.0,61,0.6756340477242896,7.327505269216772e-11,0.32436595220243536,0.9345868718049679,6.024791776582106e-11,0.06541312813478417,0.06541312813477085,0.3243659522024266,0.2589528240676645,1.0,1.0
15.369,TE,55.0,65.0,61,0.6664203228888167,7.344003183362702e-11,0.33357967703774327,0.9341896073375308,6.032752075668668e-11,0.06581039260214172,0.0658103926021274,0.33357967703774194,0.2677692844356159,1.0,1.0
15.37,TE,55.0,65.0,61,0.6568335900961607,7.359712839161148e-11,0.34316640983024216,0.9337860514007511,6.040745681445969e-11,0.06621394853884144,0.06621394853883156,0.3431664098302518,0.2769524612914106,1.0,1.0
15.371,TE,55.0,65.0,61,0.6468586747027228,7.374512112079401e-11,0.35314132522353203,0.9333760633339949,6.048794798374502e-11,0.06662393660551713,0.06662393660550481,0.3531413252235146,0.2865173886180272,1.0,1.0
15.372,TE,55.0,65.0,61,0.636480182460895,7.388289979814999e-11,0.3635198174652221,0.9329594985605226,6.056899426454265e-11,0.06704050137890838,0.06704050137891249,0.363519817465239,0.2964793160863096,1.0,1.0
15.373,TE,55.0,65.0,61,0.6256825864642616,7.400913215604987e-11,0.3743174134617293,0.9325362084571875,6.065048463455014e-11,0.06746379148216197,0.06746379148216797,0.37431741346175684,0.30685362197956134,1.0,1.0
15.374,TE,55.0,65.0,61,0.6144503341079284,7.412259694916656e-11,0.385549665817949,0.9321060402201943,6.073230807146501e-11,0.06789395971907342,0.06789395971906964,0.3855496658179436,0.3176557060988794,1.0,1.0
15.375,TE,55.0,65.0,61,0.6027679771116324,7.42214067983582e-11,0.39723202281414616,0.9316688367249677,6.08146866198922e-11,0.06833116321421762,0.06833116321422783,0.39723202281413583,0.3289008595999183,1.0,1.0
15.376,TE,55.0,65.0,61,0.5906203280482804,7.43043404582977e-11,0.4093796718774153,0.9312244363807308,6.089773130213416e-11,0.06877556355837144,0.06877556355835213,0.40937967187742885,0.3406041083190632,1.0,1.0
15.377,TE,55.0,65.0,61,0.5779926470737301,7.436917748293581e-11,0.4220073528519007,0.9307726729797786,6.098110905128351e-11,0.06922732695924028,0.06922732695924128,0.4220073528518744,0.35278002589265944,1.0,1.0
